sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
17N04030	1	Plate007	2352GHLT4	ILLUMINA	1	17N04030	17N04030-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04030/R_17N04030_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04030/R_17N04030_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2083519.284	2099446.482
17N04031	1	Plate007	2352GHLT4	ILLUMINA	1	17N04031	17N04031-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04031/R_17N04031_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04031/R_17N04031_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2658733.886	2659707.041
17N04033	1	Plate007	2352GHLT4	ILLUMINA	1	17N04033	17N04033-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04033/R_17N04033_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04033/R_17N04033_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2724685.246	2742190.508
17N04036	1	Plate007	2352GHLT4	ILLUMINA	1	17N04036	17N04036-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04036/R_17N04036_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04036/R_17N04036_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2471376.925	2491462.853
17N04041	1	Plate007	2352GHLT4	ILLUMINA	1	17N04041	17N04041-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04041/R_17N04041_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04041/R_17N04041_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3538007.542	3523629.605
17N04044	1	Plate007	2352GHLT4	ILLUMINA	1	17N04044	17N04044-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04044/R_17N04044_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04044/R_17N04044_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3208376.475	3221191.042
17N04045	1	Plate007	2352GHLT4	ILLUMINA	1	17N04045	17N04045-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04045/R_17N04045_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04045/R_17N04045_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3963329.547	3923412.605
17N04046	1	Plate007	2352GHLT4	ILLUMINA	1	17N04046	17N04046-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04046/R_17N04046_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04046/R_17N04046_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	4680304.298	4594531.721
17N04047	1	Plate007	2352GHLT4	ILLUMINA	1	17N04047	17N04047-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04047/R_17N04047_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04047/R_17N04047_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	4203470.262	4169010.604
17N04051	1	Plate007	2352GHLT4	ILLUMINA	1	17N04051	17N04051-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04051/R_17N04051_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04051/R_17N04051_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3348284.542	3351913.418
17N04053	1	Plate007	2352GHLT4	ILLUMINA	1	17N04053	17N04053-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04053/R_17N04053_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_17N04053/R_17N04053_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3437661.712	3458835.079
18N01213	1	Plate007	2352GHLT4	ILLUMINA	1	18N01213	18N01213-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01213/R_18N01213_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01213/R_18N01213_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2993371.689	2967165.042
18N01214	1	Plate007	2352GHLT4	ILLUMINA	1	18N01214	18N01214-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01214/R_18N01214_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01214/R_18N01214_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2466664.124	2467239.108
18N01219	1	Plate007	2352GHLT4	ILLUMINA	1	18N01219	18N01219-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01219/R_18N01219_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01219/R_18N01219_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3821002.998	3819967.695
18N01220	1	Plate007	2352GHLT4	ILLUMINA	1	18N01220	18N01220-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01220/R_18N01220_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01220/R_18N01220_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3543318.447	3500821.228
18N01222	1	Plate007	2352GHLT4	ILLUMINA	1	18N01222	18N01222-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01222/R_18N01222_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01222/R_18N01222_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2964989.625	2979025.081
18N01223	1	Plate007	2352GHLT4	ILLUMINA	1	18N01223	18N01223-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01223/R_18N01223_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01223/R_18N01223_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2805228.408	2812194.576
18N01224	1	Plate007	2352GHLT4	ILLUMINA	1	18N01224	18N01224-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01224/R_18N01224_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01224/R_18N01224_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3584445.811	3606991.093
18N01225	1	Plate007	2352GHLT4	ILLUMINA	1	18N01225	18N01225-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01225/R_18N01225_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01225/R_18N01225_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	4428054.037	4385349.044
18N01226	1	Plate007	2352GHLT4	ILLUMINA	1	18N01226	18N01226-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01226/R_18N01226_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01226/R_18N01226_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3012814.075	3002262.633
18N01227	1	Plate007	2352GHLT4	ILLUMINA	1	18N01227	18N01227-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01227/R_18N01227_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01227/R_18N01227_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3101717.928	3122104.306
18N01228	1	Plate007	2352GHLT4	ILLUMINA	1	18N01228	18N01228-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01228/R_18N01228_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N01228/R_18N01228_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3325319.569	3317554.339
18N03653	1	Plate007	2352GHLT4	ILLUMINA	1	18N03653	18N03653-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03653/R_18N03653_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03653/R_18N03653_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3766780.975	3760571.677
18N03654	1	Plate007	2352GHLT4	ILLUMINA	1	18N03654	18N03654-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03654/R_18N03654_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03654/R_18N03654_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3234632.579	3265834.898
18N03655	1	Plate007	2352GHLT4	ILLUMINA	1	18N03655	18N03655-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03655/R_18N03655_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03655/R_18N03655_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	4618771.595	4661066.619
18N03658	1	Plate007	2352GHLT4	ILLUMINA	1	18N03658	18N03658-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03658/R_18N03658_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03658/R_18N03658_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	6837636.808	6817541.364
18N03659	1	Plate007	2352GHLT4	ILLUMINA	1	18N03659	18N03659-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03659/R_18N03659_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03659/R_18N03659_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2668088.581	2696015.107
18N03660	1	Plate007	2352GHLT4	ILLUMINA	1	18N03660	18N03660-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03660/R_18N03660_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03660/R_18N03660_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3662499.197	3612187.935
18N03661	1	Plate007	2352GHLT4	ILLUMINA	1	18N03661	18N03661-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03661/R_18N03661_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03661/R_18N03661_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3479659.735	3489299.87
18N03662	1	Plate007	2352GHLT4	ILLUMINA	1	18N03662	18N03662-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03662/R_18N03662_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03662/R_18N03662_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2187345.248	2237309.383
18N03663	1	Plate007	2352GHLT4	ILLUMINA	1	18N03663	18N03663-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03663/R_18N03663_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03663/R_18N03663_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3021460.788	3033177.206
18N03664	1	Plate007	2352GHLT4	ILLUMINA	1	18N03664	18N03664-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03664/R_18N03664_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03664/R_18N03664_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2722037.977	2759678.719
18N03665	1	Plate007	2352GHLT4	ILLUMINA	1	18N03665	18N03665-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03665/R_18N03665_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03665/R_18N03665_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2064340.298	2095447.102
18N03666	1	Plate007	2352GHLT4	ILLUMINA	1	18N03666	18N03666-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03666/R_18N03666_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03666/R_18N03666_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2641568.726	2678640.913
18N03670	1	Plate007	2352GHLT4	ILLUMINA	1	18N03670	18N03670-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03670/R_18N03670_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03670/R_18N03670_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3078380.559	3099098.58
18N03671	1	Plate007	2352GHLT4	ILLUMINA	1	18N03671	18N03671-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03671/R_18N03671_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03671/R_18N03671_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2821097.716	2851245.417
18N03672	1	Plate007	2352GHLT4	ILLUMINA	1	18N03672	18N03672-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03672/R_18N03672_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03672/R_18N03672_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	2932254.254	2948872.727
18N03673	1	Plate007	2352GHLT4	ILLUMINA	1	18N03673	18N03673-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03673/R_18N03673_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03673/R_18N03673_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3137991.371	3093516.553
18N03674	1	Plate007	2352GHLT4	ILLUMINA	1	18N03674	18N03674-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03674/R_18N03674_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03674/R_18N03674_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3895110.963	3898727.207
18N03675	1	Plate007	2352GHLT4	ILLUMINA	1	18N03675	18N03675-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03675/R_18N03675_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03675/R_18N03675_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3490559.097	3500992.816
18N03684	1	Plate007	2352GHLT4	ILLUMINA	1	18N03684	18N03684-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03684/R_18N03684_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03684/R_18N03684_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	4176372.995	4161482.339
18N03685	1	Plate007	2352GHLT4	ILLUMINA	1	18N03685	18N03685-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03685/R_18N03685_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03685/R_18N03685_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	4110568.312	4140745.168
18N03686	1	Plate007	2352GHLT4	ILLUMINA	1	18N03686	18N03686-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03686/R_18N03686_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03686/R_18N03686_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	4305503.736	4266053.546
18N03687	1	Plate007	2352GHLT4	ILLUMINA	1	18N03687	18N03687-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03687/R_18N03687_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03687/R_18N03687_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3115524.177	3130772.517
18N03688	1	Plate007	2352GHLT4	ILLUMINA	1	18N03688	18N03688-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03688/R_18N03688_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03688/R_18N03688_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3054612.474	3032723.865
18N03689	1	Plate007	2352GHLT4	ILLUMINA	1	18N03689	18N03689-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03689/R_18N03689_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03689/R_18N03689_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3827434.952	3842332.87
18N03700	1	Plate007	2352GHLT4	ILLUMINA	1	18N03700	18N03700-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03700/R_18N03700_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03700/R_18N03700_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3896203.124	3914636.265
18N03706	1	Plate007	2352GHLT4	ILLUMINA	1	18N03706	18N03706-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03706/R_18N03706_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03706/R_18N03706_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	4377849.234	4348509.86
18N03712	1	Plate007	2352GHLT4	ILLUMINA	1	18N03712	18N03712-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03712/R_18N03712_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03712/R_18N03712_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	4457305.276	4461125.405
18N03713	1	Plate007	2352GHLT4	ILLUMINA	1	18N03713	18N03713-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03713/R_18N03713_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03713/R_18N03713_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3429907.214	3431300.44
18N03714	1	Plate007	2352GHLT4	ILLUMINA	1	18N03714	18N03714-Plate007-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03714/R_18N03714_WKDL260001355-1A_2352GHLT4_L1_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_18N03714/R_18N03714_WKDL260001355-1A_2352GHLT4_L1_2.fq.gz	3202870.532	3213548.547
